,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,owid-covid-data_reproduction_rate,owid-covid-data_icu_patients,owid-covid-data_icu_patients_per_million,owid-covid-data_hosp_patients,owid-covid-data_hosp_patients_per_million,owid-covid-data_weekly_icu_admissions,owid-covid-data_weekly_icu_admissions_per_million,owid-covid-data_weekly_hosp_admissions,owid-covid-data_weekly_hosp_admissions_per_million,owid-covid-data_new_tests,owid-covid-data_total_tests,owid-covid-data_total_tests_per_thousand,owid-covid-data_new_tests_per_thousand,owid-covid-data_new_tests_smoothed,owid-covid-data_new_tests_smoothed_per_thousand,owid-covid-data_positive_rate,owid-covid-data_tests_per_case,owid-covid-data_tests_units,owid-covid-data_total_vaccinations,owid-covid-data_people_vaccinated,owid-covid-data_people_fully_vaccinated,owid-covid-data_new_vaccinations,owid-covid-data_new_vaccinations_smoothed,owid-covid-data_total_vaccinations_per_hundred,owid-covid-data_people_vaccinated_per_hundred,owid-covid-data_people_fully_vaccinated_per_hundred,owid-covid-data_new_vaccinations_smoothed_per_million,owid-covid-data_stringency_index,owid-covid-data_population,owid-covid-data_population_density,owid-covid-data_median_age,owid-covid-data_aged_65_older,owid-covid-data_aged_70_older,owid-covid-data_gdp_per_capita,owid-covid-data_extreme_poverty,owid-covid-data_cardiovasc_death_rate,owid-covid-data_diabetes_prevalence,owid-covid-data_female_smokers,owid-covid-data_male_smokers,owid-covid-data_handwashing_facilities,owid-covid-data_hospital_beds_per_thousand,owid-covid-data_life_expectancy,owid-covid-data_human_development_index,changes-visitors-covid_retail_and_recreation,changes-visitors-covid_grocery_and_pharmacy,changes-visitors-covid_residential,changes-visitors-covid_transit_stations,changes-visitors-covid_parks,changes-visitors-covid_workplaces,covid-19-testing-policy_testing_policy,covid-contact-tracing_contact_tracing,covid-stringency-index_stringency_index,covid-vaccination-policy_vaccination_policy,debt-relief-covid_debt_relief,face-covering-policies-covid_facial_coverings,income-support-covid_income_support,internal-movement-covid_restrictions_internal_movements,international-travel-covid_international_travel_controls,public-events-covid_cancel_public_events,public-gathering-rules-covid_restriction_gatherings,public-transport-covid_close_public_transport,school-closures-covid_school_closures,stay-at-home-covid_stay_home_requirements,workplace-closures-covid_workplace_closures
20238,Denmark,2020-06-26,12875.0,39.0,40.571,604.0,1.0,0.5710000000000001,2222.8160000000003,6.733,7.004,104.27799999999999,0.17300000000000001,0.099,0.9,11.0,1.899,31.0,5.352,,,,,15741.0,1009031.0,174.205,2.718,16937.0,2.924,0.002,417.5,tests performed,,,,,,,,,,57.41,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,7.0,3.429,0.7140000000000001,-13.286,211.0,-11.714,3.0,1.0,57.41,0.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0
20239,Denmark,2020-06-27,12875.0,0.0,40.571,604.0,0.0,0.5710000000000001,2222.8160000000003,0.0,7.004,104.27799999999999,0.0,0.099,0.87,,,,,,,,,9488.0,1018519.0,175.843,1.6380000000000001,16562.0,2.859,0.002,408.2,tests performed,,,,,,,,,,57.41,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,7.143,3.429,0.14300000000000002,-10.857000000000001,231.28599999999997,-11.857000000000001,3.0,1.0,57.41,0.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0
20240,Denmark,2020-06-28,12875.0,0.0,40.571,604.0,0.0,0.5710000000000001,2222.8160000000003,0.0,7.004,104.27799999999999,0.0,0.099,0.84,,,,,,,29.843000000000004,5.152,9458.0,1027977.0,177.476,1.633,16281.0,2.8110000000000004,0.002,401.3,tests performed,,,,,,,,,,57.41,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,6.7139999999999995,3.429,0.14300000000000002,-10.714,226.429,-12.571,3.0,1.0,57.41,0.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0
20241,Denmark,2020-06-29,12951.0,76.0,32.0,605.0,1.0,0.429,2235.937,13.120999999999999,5.525,104.45100000000001,0.17300000000000001,0.07400000000000001,0.82,,,,,,,,,18722.0,1046699.0,180.708,3.2319999999999998,15889.0,2.7430000000000003,0.002,496.5,tests performed,,,,,,,,,,57.41,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,6.857,3.286,0.28600000000000003,-10.857000000000001,229.571,-13.714,3.0,1.0,57.41,0.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0
20242,Denmark,2020-06-30,12968.0,17.0,29.570999999999998,605.0,0.0,0.28600000000000003,2238.8720000000003,2.935,5.105,104.45100000000001,0.0,0.049,0.81,,,,,,,,,17888.0,1064587.0,183.797,3.088,15457.0,2.6689999999999996,0.002,522.7,tests performed,,,,,,,,,,57.41,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,8.286,4.0,0.857,-11.857000000000001,209.571,-15.142999999999999,3.0,1.0,57.41,0.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0
20243,Denmark,2020-07-01,12994.0,26.0,25.570999999999998,606.0,1.0,0.429,2243.361,4.489,4.415,104.62299999999999,0.17300000000000001,0.07400000000000001,0.79,11.0,1.899,29.0,5.007,,,,,17616.0,1082203.0,186.838,3.0410000000000004,15106.0,2.608,0.002,590.7,tests performed,,,,,,,,,,57.41,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,9.714,4.428999999999999,1.0,-12.429,200.0,-16.714000000000002,3.0,1.0,57.41,0.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0
20244,Denmark,2020-07-02,13015.0,21.0,25.570999999999998,606.0,0.0,0.429,2246.986,3.6260000000000003,4.415,104.62299999999999,0.0,0.07400000000000001,0.78,9.0,1.554,29.0,5.007,,,,,15357.0,1097560.0,189.489,2.6510000000000002,14896.0,2.572,0.002,582.5,tests performed,,,,,,,,,,57.41,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,10.857000000000001,4.428999999999999,1.286,-13.0,190.857,-18.429000000000002,3.0,1.0,57.41,0.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0
20245,Denmark,2020-07-03,13032.0,17.0,22.429000000000002,606.0,0.0,0.28600000000000003,2249.9210000000003,2.935,3.872,104.62299999999999,0.0,0.049,0.77,6.0,1.036,27.0,4.6610000000000005,,,,,14320.0,1111880.0,191.96200000000002,2.472,14693.0,2.537,0.002,655.1,tests performed,,,,,,,,,,57.41,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,11.571,4.2860000000000005,1.714,-13.571,172.28599999999997,-20.285999999999998,3.0,1.0,57.41,0.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0
20246,Denmark,2020-07-04,13032.0,0.0,22.429000000000002,606.0,0.0,0.28600000000000003,2249.9210000000003,0.0,3.872,104.62299999999999,0.0,0.049,0.78,6.0,1.036,26.0,4.489,,,,,9670.0,1121550.0,193.63099999999997,1.669,14719.0,2.541,0.002,656.2,tests performed,,,,,,,,,,57.41,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,11.571,3.8569999999999998,2.1430000000000002,-15.286,148.429,-21.714000000000002,3.0,1.0,57.41,0.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0
20247,Denmark,2020-07-05,13033.0,1.0,22.570999999999998,606.0,0.0,0.28600000000000003,2250.094,0.17300000000000001,3.897,104.62299999999999,0.0,0.049,0.79,6.0,1.036,24.0,4.144,,,21.885,3.778,9741.0,1131291.0,195.313,1.682,14759.0,2.548,0.002,653.9,tests performed,,,,,,,,,,57.41,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,12.429,3.714,2.286,-15.286,146.714,-22.714000000000002,3.0,1.0,57.41,0.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0
20248,Denmark,2020-07-06,13079.0,46.0,18.285999999999998,607.0,1.0,0.28600000000000003,2258.036,7.942,3.157,104.796,0.17300000000000001,0.049,0.8,7.0,1.209,23.0,3.971,,,,,17840.0,1149131.0,198.393,3.08,14633.0,2.526,0.001,800.2,tests performed,,,,,,,,,,57.41,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,13.429,3.8569999999999998,2.571,-15.857000000000001,146.571,-24.570999999999998,3.0,1.0,57.41,0.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0
20249,Denmark,2020-07-07,13089.0,10.0,17.285999999999998,609.0,2.0,0.5710000000000001,2259.762,1.726,2.984,105.141,0.345,0.099,0.85,5.0,0.863,17.0,2.935,,,,,16513.0,1165644.0,201.24400000000003,2.8510000000000004,14437.0,2.492,0.001,835.2,tests performed,,,,,,,,,,57.41,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,13.429,2.8569999999999998,2.714,-16.0,159.857,-26.285999999999998,3.0,1.0,57.41,0.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0
20250,Denmark,2020-07-08,13101.0,12.0,15.286,609.0,0.0,0.429,2261.834,2.072,2.639,105.141,0.0,0.07400000000000001,0.91,5.0,0.863,18.0,3.108,,,,,15898.0,1181542.0,203.988,2.745,14191.0,2.45,0.001,928.4,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,13.714,2.286,2.8569999999999998,-16.285999999999998,169.571,-27.857,3.0,1.0,54.63,0.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20251,Denmark,2020-07-09,13117.0,16.0,14.571,609.0,0.0,0.429,2264.596,2.762,2.516,105.141,0.0,0.07400000000000001,0.99,5.0,0.863,18.0,3.108,,,,,14341.0,1195883.0,206.46400000000003,2.476,14046.0,2.425,0.001,964.0,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,13.571,1.571,3.0,-16.429000000000002,178.71400000000003,-29.143,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20252,Denmark,2020-07-10,13147.0,30.0,16.429000000000002,609.0,0.0,0.429,2269.775,5.178999999999999,2.8360000000000003,105.141,0.0,0.07400000000000001,1.09,4.0,0.691,17.0,2.935,,,,,14184.0,1210067.0,208.91299999999998,2.449,14027.0,2.4219999999999997,0.001,853.8,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,13.142999999999999,1.143,3.286,-17.285999999999998,182.857,-30.429000000000002,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20253,Denmark,2020-07-11,13147.0,0.0,16.429000000000002,609.0,0.0,0.429,2269.775,0.0,2.8360000000000003,105.141,0.0,0.07400000000000001,1.17,5.0,0.863,15.0,2.59,,,,,9656.0,1219723.0,210.58,1.6669999999999998,14025.0,2.421,0.001,853.7,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,14.0,1.286,3.0,-15.429,200.857,-30.143,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20254,Denmark,2020-07-12,13147.0,0.0,16.285999999999998,609.0,0.0,0.429,2269.775,0.0,2.812,105.141,0.0,0.07400000000000001,1.27,6.0,1.036,18.0,3.108,,,16.910999999999998,2.92,9131.0,1228854.0,212.157,1.5759999999999998,13938.0,2.406,0.001,855.8,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,14.429,1.286,2.714,-14.286,213.429,-30.285999999999998,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20255,Denmark,2020-07-13,13238.0,91.0,22.714000000000002,610.0,1.0,0.429,2285.486,15.710999999999999,3.9219999999999997,105.314,0.17300000000000001,0.07400000000000001,1.37,6.0,1.036,18.0,3.108,,,,,18278.0,1247132.0,215.312,3.156,14000.0,2.417,0.002,616.4,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,15.429,1.429,2.714,-13.571,238.28599999999997,-31.857,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20256,Denmark,2020-07-14,13262.0,24.0,24.714000000000002,610.0,0.0,0.14300000000000002,2289.63,4.144,4.2669999999999995,105.314,0.0,0.025,1.36,6.0,1.036,17.0,2.935,,,,,16718.0,1263850.0,218.19799999999998,2.886,14029.0,2.4219999999999997,0.002,567.7,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,15.857000000000001,1.429,3.0,-13.714,249.857,-33.571,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20257,Denmark,2020-07-15,13293.0,31.0,27.429000000000002,610.0,0.0,0.14300000000000002,2294.982,5.352,4.735,105.314,0.0,0.025,1.35,6.0,1.036,19.0,3.28,,,,,16346.0,1280196.0,221.021,2.822,14093.0,2.4330000000000003,0.002,513.8,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,16.143,1.429,3.429,-14.286,258.714,-35.286,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20258,Denmark,2020-07-16,13325.0,32.0,29.714000000000002,610.0,0.0,0.14300000000000002,2300.506,5.525,5.13,105.314,0.0,0.025,1.34,5.0,0.863,17.0,2.935,,,,,15181.0,1295377.0,223.642,2.6210000000000004,14213.0,2.454,0.002,478.3,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,16.714000000000002,1.571,3.714,-14.429,272.286,-37.0,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20259,Denmark,2020-07-17,13374.0,49.0,32.429,611.0,1.0,0.28600000000000003,2308.966,8.46,5.599,105.48700000000001,0.17300000000000001,0.049,1.34,5.0,0.863,20.0,3.4530000000000003,,,,,14276.0,1309653.0,226.106,2.465,14227.0,2.456,0.002,438.7,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,17.143,1.286,3.571,-13.714,300.42900000000003,-38.571,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20260,Denmark,2020-07-18,13374.0,0.0,32.429,611.0,0.0,0.28600000000000003,2308.966,0.0,5.599,105.48700000000001,0.0,0.049,1.33,2.0,0.345,16.0,2.762,,,,,10671.0,1320324.0,227.949,1.8419999999999999,14372.0,2.481,0.002,443.2,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,17.0,1.0,3.286,-12.857000000000001,316.143,-38.714,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20261,Denmark,2020-07-19,13377.0,3.0,32.857,611.0,0.0,0.28600000000000003,2309.484,0.518,5.672999999999999,105.48700000000001,0.0,0.049,1.33,3.0,0.518,19.0,3.28,,,17.906,3.091,10940.0,1331264.0,229.83700000000002,1.889,14630.0,2.526,0.002,445.3,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,17.0,1.0,3.1430000000000002,-12.571,324.42900000000003,-38.857,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20262,Denmark,2020-07-20,13466.0,89.0,32.571,611.0,0.0,0.14300000000000002,2324.849,15.365,5.622999999999999,105.48700000000001,0.0,0.025,1.35,3.0,0.518,18.0,3.108,,,,,18211.0,1349475.0,232.981,3.1439999999999997,14620.0,2.524,0.002,448.9,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,17.429000000000002,1.429,3.1430000000000002,-12.857000000000001,326.143,-39.286,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20263,Denmark,2020-07-21,13506.0,40.0,34.857,611.0,0.0,0.14300000000000002,2331.755,6.906000000000001,6.018,105.48700000000001,0.0,0.025,1.37,4.0,0.691,18.0,3.108,,,,,16694.0,1366169.0,235.863,2.8819999999999997,14617.0,2.524,0.002,419.3,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,18.429000000000002,1.857,3.0,-12.571,341.14300000000003,-39.714,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20264,Denmark,2020-07-22,13554.0,48.0,37.286,611.0,0.0,0.14300000000000002,2340.042,8.287,6.437,105.48700000000001,0.0,0.025,1.36,4.0,0.691,16.0,2.762,,,,,16643.0,1382812.0,238.737,2.873,14659.0,2.531,0.003,393.2,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,19.0,2.0,2.8569999999999998,-12.286,349.42900000000003,-40.143,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20265,Denmark,2020-07-23,13594.0,40.0,38.429,612.0,1.0,0.28600000000000003,2346.948,6.906000000000001,6.635,105.65899999999999,0.17300000000000001,0.049,1.34,3.0,0.518,19.0,3.28,,,,,15790.0,1398602.0,241.463,2.7260000000000004,14746.0,2.546,0.003,383.7,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,18.857,1.857,3.0,-13.0,343.286,-40.571,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20266,Denmark,2020-07-24,13642.0,48.0,38.286,613.0,1.0,0.28600000000000003,2355.235,8.287,6.61,105.83200000000001,0.17300000000000001,0.049,1.35,3.0,0.518,16.0,2.762,,,,,16108.0,1414710.0,244.24400000000003,2.781,15008.0,2.591,0.003,392.0,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,18.714000000000002,2.0,3.571,-14.286,325.57099999999997,-41.0,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20267,Denmark,2020-07-25,13643.0,1.0,38.429,613.0,0.0,0.28600000000000003,2355.408,0.17300000000000001,6.635,105.83200000000001,0.0,0.049,1.36,3.0,0.518,17.0,2.935,,,,,11731.0,1426441.0,246.269,2.025,15160.0,2.617,0.003,394.5,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,18.857,1.857,3.8569999999999998,-14.714,319.143,-41.143,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20268,Denmark,2020-07-26,13665.0,22.0,41.143,613.0,0.0,0.28600000000000003,2359.206,3.798,7.103,105.83200000000001,0.0,0.049,1.39,3.0,0.518,23.0,3.971,,,18.9,3.263,12805.0,1439246.0,248.48,2.211,15426.0,2.6630000000000003,0.003,374.9,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,18.429000000000002,1.571,4.2860000000000005,-15.857000000000001,304.57099999999997,-41.571000000000005,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20269,Denmark,2020-07-27,13775.0,110.0,44.143,613.0,0.0,0.28600000000000003,2378.197,18.991,7.621,105.83200000000001,0.0,0.049,1.39,3.0,0.518,22.0,3.798,,,,,20724.0,1459970.0,252.058,3.5780000000000003,15785.0,2.725,0.003,357.6,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,17.570999999999998,0.857,4.428999999999999,-16.143,297.42900000000003,-40.714,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20270,Denmark,2020-07-28,13811.0,36.0,43.571000000000005,613.0,0.0,0.28600000000000003,2384.4120000000003,6.215,7.522,105.83200000000001,0.0,0.049,1.43,3.0,0.518,22.0,3.798,,,,,20376.0,1480346.0,255.576,3.5180000000000002,16311.0,2.8160000000000003,0.003,374.4,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,16.714000000000002,0.429,4.571000000000001,-16.285999999999998,286.286,-39.714,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20271,Denmark,2020-07-29,13868.0,57.0,44.857,614.0,1.0,0.429,2394.2529999999997,9.841000000000001,7.744,106.005,0.17300000000000001,0.07400000000000001,1.46,3.0,0.518,21.0,3.6260000000000003,,,,,20224.0,1500570.0,259.067,3.492,16823.0,2.904,0.003,375.0,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,15.857000000000001,0.14300000000000002,4.857,-17.143,265.57099999999997,-39.0,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20272,Denmark,2020-07-30,13964.0,96.0,52.857,615.0,1.0,0.429,2410.827,16.574,9.126,106.177,0.17300000000000001,0.07400000000000001,1.49,3.0,0.518,18.0,3.108,,,,,20541.0,1521111.0,262.61400000000003,3.5460000000000003,17501.0,3.0210000000000004,0.003,331.1,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,16.0,0.28600000000000003,4.857,-17.143,257.286,-38.143,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20273,Denmark,2020-07-31,14028.0,64.0,55.143,615.0,0.0,0.28600000000000003,2421.876,11.049000000000001,9.52,106.177,0.0,0.049,1.5,3.0,0.518,18.0,3.108,,,,,19915.0,1541026.0,266.052,3.438,18045.0,3.115,0.003,327.2,tests performed,,,,,,,,,,54.63,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,17.429000000000002,1.0,4.143,-15.571,272.714,-37.143,3.0,1.0,54.63,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
20274,Denmark,2020-08-01,14028.0,0.0,55.0,615.0,0.0,0.28600000000000003,2421.876,0.0,9.496,106.177,0.0,0.049,1.52,2.0,0.345,16.0,2.762,,,,,14304.0,1555330.0,268.52099999999996,2.47,18413.0,3.179,0.003,334.8,tests performed,,,,,,,,,,50.93,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,18.0,1.571,3.8569999999999998,-14.571,278.0,-36.714,3.0,1.0,50.93,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0
20275,Denmark,2020-08-02,14028.0,0.0,51.857,615.0,0.0,0.28600000000000003,2421.876,0.0,8.953,106.177,0.0,0.049,1.58,2.0,0.345,20.0,3.4530000000000003,,,21.885,3.778,15716.0,1571046.0,271.235,2.713,18829.0,3.2510000000000003,0.003,363.1,tests performed,,,,,,,,,,50.93,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,19.429000000000002,2.571,3.571,-13.429,285.143,-35.714,3.0,1.0,50.93,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0
20276,Denmark,2020-08-03,14235.0,207.0,65.714,616.0,1.0,0.429,2457.614,35.738,11.345,106.35,0.17300000000000001,0.07400000000000001,1.66,2.0,0.345,24.0,4.144,,,,,23844.0,1594890.0,275.351,4.117,19274.0,3.3280000000000003,0.003,293.3,tests performed,,,,,,,,,,50.93,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,19.570999999999998,3.0,3.1430000000000002,-12.857000000000001,278.714,-33.857,3.0,1.0,50.93,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0
20277,Denmark,2020-08-04,14314.0,79.0,71.857,616.0,0.0,0.429,2471.2529999999997,13.639000000000001,12.405999999999999,106.35,0.0,0.07400000000000001,1.67,3.0,0.518,24.0,4.144,,,,,24946.0,1619836.0,279.658,4.3069999999999995,19927.0,3.44,0.004,277.3,tests performed,,,,,,,,,,50.93,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,19.429000000000002,3.1430000000000002,2.714,-12.286,275.143,-32.143,3.0,1.0,50.93,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0
